23	217	6
23	218	2
23	219	3
23	221	1
23	222	1
23	223	3
23	227	1
23	230	3
24	25	2
24	26	2
24	27	1
24	40	1
24	45	12
24	47	2
24	55	1
24	67	1
24	71	2
24	81	4
24	101	2
24	112	4
24	123	1
24	137	2
24	144	6
24	145	2
24	146	4
24	147	5
24	149	2
24	156	2
24	165	1
24	166	1
24	173	3
24	178	2
24	185	2
24	206	6
24	210	2
24	211	4
24	216	10
24	217	2
25	26	1
25	27	2
25	29	3
25	36	1
25	41	2
25	42	1
25	44	4
25	45	21
25	47	1
25	54	1
25	55	1
25	63	2
25	71	2
25	72	9
25	84	1
25	90	1
25	96	5
25	97	1
25	101	1
25	102	1
25	119	4
25	122	6
25	123	1
25	136	1
25	137	4
25	138	1
25	142	4
25	143	5
25	145	2
25	146	25
25	147	5
25	149	5
25	150	1
25	155	1
25	159	1
25	160	1
25	165	2
25	166	1
25	170	6
25	174	4
25	176	1
25	177	2
25	179	1
25	181	1
25	184	1
25	185	1
25	186	1
25	190	5
25	192	1
25	194	4
25	205	4
25	206	6
25	211	2
25	213	2
25	216	10
25	223	1
26	28	1
26	30	1
26	37	4
26	41	2
26	45	6
26	50	1
26	51	1
26	53	1
26	54	1
26	55	4
26	61	2
26	62	5
26	63	2
26	66	3
26	67	3
26	68	2
26	69	1
26	71	1
26	72	1
26	79	4
26	81	1
26	88	4
26	89	2
26	90	4
26	96	2
26	97	1
26	99	3
26	100	1
26	101	1
26	102	5
26	103	1
26	107	5
26	109	4
26	111	3
26	112	8
26	117	1
26	122	2
26	128	1
26	133	3
26	137	1
26	138	2
26	144	4
26	145	3
26	147	14
26	157	2
26	160	1
26	161	1
26	162	1
26	173	1
26	177	1
26	178	3
26	181	2
26	182	1
26	184	2
26	185	1
26	187	1
26	194	1
26	200	3
26	206	9
26	208	1
26	209	2
26	216	4
26	218	2
26	223	1
26	228	1
27	28	1
27	33	2
27	36	1
27	39	1
27	41	1
27	42	1
27	44	1
27	45	5
27	46	1
27	53	1
27	55	4
27	61	1
27	67	1
27	70	1
27	71	2
27	72	14
27	74	1
27	76	3
27	84	2
27	87	3
27	90	3
27	94	1
27	96	1
27	97	1
27	100	1
27	101	1
27	102	1
27	106	1
27	107	2
27	117	2
27	118	1
27	122	15
27	131	1
27	132	6
27	133	1
27	136	1
27	138	6
27	140	5
27	142	2
27	143	3
27	145	2
27	146	6
27	147	3
27	156	2
27	165	2
27	166	2
27	171	3
27	173	1
27	174	2
27	177	2
27	181	3
27	182	1
27	185	2
27	186	5
27	190	5
27	194	1
27	196	1
27	198	1
27	200	1
27	205	4
27	207	15
27	211	1
27	215	3
27	216	8
27	217	3
27	222	1
27	223	1
28	33	10
28	34	1
28	35	4
28	37	3
28	38	7
28	39	2
28	42	8
28	47	3
28	50	4
28	51	2
28	52	2
28	53	2
28	54	1
28	55	5
28	57	7
28	63	1
28	65	10
28	66	17
28	69	1
28	70	21
28	71	2
28	72	3
28	73	3
28	74	9
28	75	1
28	76	4
28	79	1
28	87	1
28	92	1
28	96	2
28	99	2
28	100	1
28	102	2
28	103	1
28	104	2
28	107	1
28	114	2
28	115	1
28	119	2
28	122	6
28	124	1
28	135	1
28	137	1
28	138	3
28	139	1
28	147	3
28	150	1
28	156	3
28	162	1
28	163	9
28	167	1
28	171	4
28	173	1
28	177	1
28	182	2
28	185	1
28	186	1
28	187	1
28	190	1
28	194	2
28	199	1
28	202	1
28	206	1
28	208	3
28	211	10
28	214	1
28	215	3
28	216	3
28	222	1
29	43	1
29	55	7
29	67	1
29	82	4
29	84	2
29	90	16
29	111	1
29	126	1
29	138	5
29	141	6
29	150	3
29	167	2
29	168	1
29	174	1
29	176	3
29	179	3
29	181	2
29	192	3
29	197	1
29	205	1
29	213	6
30	37	4
30	47	1
30	52	13
30	54	4
30	55	10
30	56	1
30	59	2
30	62	3
30	63	1
30	66	2
30	70	1
30	71	2
30	74	1
30	79	1
30	80	3
30	84	1
30	90	10
30	96	2
30	102	2
30	107	1
30	110	1
30	111	1
30	114	2
30	118	1
30	120	2
30	123	1
30	127	1
30	128	1
30	133	2
30	135	1
30	137	2
30	141	1
30	143	1
30	147	3
30	164	6
30	167	2
30	168	2
30	169	1
30	171	1
30	174	1
30	175	1
30	176	3
30	177	2
30	179	1
30	180	1
30	182	4
30	184	3
30	186	1
30	191	2
30	192	1
30	196	3
30	200	2
30	204	1
30	209	2
30	212	2
30	213	1
30	216	1
30	218	2
30	220	2
30	222	1
30	224	1
30	228	1
30	229	2
31	37	5
31	55	6
31	61	2
31	62	1
31	66	9
31	67	1
31	69	2
31	70	14
31	71	10
31	76	10
31	122	10
31	157	1
31	160	1
31	163	2
31	178	5
31	186	5
31	190	10
31	200	2
31	208	5
31	215	1
32	33	16
32	34	5
32	35	7
32	37	2
32	39	5
32	48	2
32	49	1
32	54	2
32	55	3
32	62	9
32	63	2
32	66	10
32	68	1
32	70	1
32	73	3
32	74	6
32	75	6
32	76	1
32	77	3
32	78	2
32	80	1
32	111	7
32	113	4
32	116	1
32	117	2
32	120	2
32	127	1
32	128	3
32	130	2
32	133	5
32	135	6
32	140	2
32	143	1
32	145	6
32	147	6
32	155	9
32	161	2
32	162	2
32	163	6
32	165	6
32	166	1
32	172	2
32	173	3
32	180	2
32	181	2
32	182	2
32	183	1
32	184	2
32	186	2
32	187	1
32	188	5
32	191	2
32	192	3
32	193	3
32	194	1
32	202	4
32	206	1
32	208	4
32	209	1
32	210	4
32	215	2
